hero1,hero2
IRON MAN/TONY STARK ,CAPTAIN AMERICA
IRON MAN/TONY STARK ,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK
ANT-MAN/DR. HENRY J.,WASP/JANET VAN DYNE 
ANT-MAN/DR. HENRY J.,VISION 
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,WASP/JANET VAN DYNE 
CAPTAIN AMERICA,VISION 
VISION ,THOR/DR. DONALD BLAK
VISION ,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,BLACK PANTHER/T'CHAL
WASP/JANET VAN DYNE ,ANT-MAN/DR. HENRY J.
WASP/JANET VAN DYNE ,DR. STRANGE/STEPHEN 
DR. STRANGE/STEPHEN ,ANT-MAN/DR. HENRY J.
BLACK WIDOW/NATASHA ,DR. STRANGE/STEPHEN 
BLACK WIDOW/NATASHA ,CAPTAIN AMERICA
BLACK WIDOW/NATASHA ,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,DR. STRANGE/STEPHEN 
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
CAPTAIN AMERICA,DR. STRANGE/STEPHEN 
IRON MAN/TONY STARK ,"STANE, OBADIAH"
IRON MAN/TONY STARK ,"STANE, OBADIAH"
"STANE, OBADIAH",IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,SCARLET WITCH/WANDA 
IRON MAN/TONY STARK ,"FURY, COL. NICHOLAS "
"FURY, COL. NICHOLAS ",SCARLET WITCH/WANDA 
VULTURE/ADRIAN TOOME,SPIDER-MAN/PETER PAR
DR. STRANGE/STEPHEN ,SPIDER-MAN/PETER PAR
CAPTAIN AMERICA,"CARTER, SHARON"
CAPTAIN AMERICA,FALCON/SAM WILSON
CAPTAIN AMERICA,"CARTER, PEGGY"
"CARTER, PEGGY","CARTER, SHARON"
"CARTER, PEGGY",FALCON/SAM WILSON
FALCON/SAM WILSON,"CARTER, SHARON"
CAPTAIN AMERICA,FALCON/SAM WILSON
CAPTAIN AMERICA,"CARTER, SHARON"
"CARTER, PEGGY",CAPTAIN AMERICA
"CARTER, PEGGY","CARTER, SHARON"
"CARTER, SHARON",CAPTAIN AMERICA
CAPTAIN AMERICA,"CARTER, PEGGY"
FALCON/SAM WILSON,WASP/JANET VAN DYNE 
FALCON/SAM WILSON,CAPTAIN AMERICA
FALCON/SAM WILSON,"FURY, COL. NICHOLAS "
FALCON/SAM WILSON,VISION 
FALCON/SAM WILSON,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,WASP/JANET VAN DYNE 
SPIDER-MAN/PETER PAR,CAPTAIN AMERICA
SPIDER-MAN/PETER PAR,"FURY, COL. NICHOLAS "
SPIDER-MAN/PETER PAR,VISION 
VISION ,WASP/JANET VAN DYNE 
VISION ,CAPTAIN AMERICA
VISION ,"FURY, COL. NICHOLAS "
"FURY, COL. NICHOLAS ",WASP/JANET VAN DYNE 
"FURY, COL. NICHOLAS ",CAPTAIN AMERICA
CAPTAIN AMERICA,WASP/JANET VAN DYNE 
CAPTAIN AMERICA,"CARTER, PEGGY"
"FURY, COL. NICHOLAS ",CAPTAIN AMERICA
WASP/JANET VAN DYNE ,ANT-MAN/DR. HENRY J.
WASP/JANET VAN DYNE ,ANT-MAN II/SCOTT HAR
ANT-MAN II/SCOTT HAR,ANT-MAN/DR. HENRY J.
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
DR. STRANGE/STEPHEN ,ANCIENT ONE
ANCIENT ONE,WONG
ANCIENT ONE,DR. STRANGE/STEPHEN 
DR. STRANGE/STEPHEN ,WONG
DR. STRANGE/STEPHEN ,WONG
ODIN [ASGARDIAN],THOR/DR. DONALD BLAK
ODIN [ASGARDIAN],HAWK
ODIN [ASGARDIAN],CAPTAIN AMERICA
ODIN [ASGARDIAN],SCARLET WITCH/WANDA 
ODIN [ASGARDIAN],IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,THOR/DR. DONALD BLAK
IRON MAN/TONY STARK ,HAWK
IRON MAN/TONY STARK ,CAPTAIN AMERICA
IRON MAN/TONY STARK ,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,THOR/DR. DONALD BLAK
SCARLET WITCH/WANDA ,HAWK
SCARLET WITCH/WANDA ,CAPTAIN AMERICA
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,HAWK
HAWK,THOR/DR. DONALD BLAK
SPIDER-MAN/PETER PAR,DR. STRANGE/STEPHEN 
SPIDER-MAN/PETER PAR,WONG
WONG,DR. STRANGE/STEPHEN 
DR. STRANGE/STEPHEN ,SPIDER-MAN/PETER PAR
DR. STRANGE/STEPHEN ,WONG
WONG,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,IRON MAN/TONY STARK 
THOR/DR. DONALD BLAK,WONG
THOR/DR. DONALD BLAK,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,WONG
SPIDER-MAN/PETER PAR,THOR/DR. DONALD BLAK
FALCON/SAM WILSON,SPIDER-MAN/PETER PAR
DR. STRANGE/STEPHEN ,WONG
RED SKULL/JOHANN SCH,FALCON/SAM WILSON
SCARLET WITCH/WANDA ,VISION 
SCARLET WITCH/WANDA ,MANTIS/? BRANDT
SCARLET WITCH/WANDA ,IRON MAN/TONY STARK 
SCARLET WITCH/WANDA ,ANT-MAN/DR. HENRY J.
SCARLET WITCH/WANDA ,HAWK
HAWK,VISION 
HAWK,MANTIS/? BRANDT
HAWK,IRON MAN/TONY STARK 
HAWK,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,VISION 
ANT-MAN/DR. HENRY J.,MANTIS/? BRANDT
ANT-MAN/DR. HENRY J.,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,VISION 
IRON MAN/TONY STARK ,MANTIS/? BRANDT
MANTIS/? BRANDT,VISION 
ANT-MAN/DR. HENRY J.,IRON MAN/TONY STARK 
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
CAPTAIN AMERICA,IRON MAN/TONY STARK 
ODIN [ASGARDIAN],HEIMDALL [ASGARDIAN]
ODIN [ASGARDIAN],THOR/DR. DONALD BLAK
ODIN [ASGARDIAN],LOKI [ASGARDIAN]
LOKI [ASGARDIAN],HEIMDALL [ASGARDIAN]
LOKI [ASGARDIAN],THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,HEIMDALL [ASGARDIAN]
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,HAWK
HAWK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,SCARLET WITCH/WANDA 
THOR/DR. DONALD BLAK,BLACK PANTHER/T'CHAL
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,WASP/JANET VAN DYNE 
THOR/DR. DONALD BLAK,ANT-MAN/DR. HENRY J.
THOR/DR. DONALD BLAK,VISION 
VISION ,SCARLET WITCH/WANDA 
VISION ,BLACK PANTHER/T'CHAL
VISION ,CAPTAIN AMERICA
VISION ,WASP/JANET VAN DYNE 
VISION ,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,SCARLET WITCH/WANDA 
ANT-MAN/DR. HENRY J.,BLACK PANTHER/T'CHAL
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,SCARLET WITCH/WANDA 
WASP/JANET VAN DYNE ,BLACK PANTHER/T'CHAL
WASP/JANET VAN DYNE ,CAPTAIN AMERICA
CAPTAIN AMERICA,SCARLET WITCH/WANDA 
CAPTAIN AMERICA,BLACK PANTHER/T'CHAL
BLACK PANTHER/T'CHAL,SCARLET WITCH/WANDA 
CAPTAIN AMERICA,BLACK PANTHER/T'CHAL
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,BLACK PANTHER/T'CHAL
WASP/JANET VAN DYNE ,CAPTAIN AMERICA
WASP/JANET VAN DYNE ,VISION 
WASP/JANET VAN DYNE ,THOR/DR. DONALD BLAK
WASP/JANET VAN DYNE ,SCARLET WITCH/WANDA 
WASP/JANET VAN DYNE ,ANT-MAN/DR. HENRY J.
WASP/JANET VAN DYNE ,BLACK PANTHER/T'CHAL
BLACK PANTHER/T'CHAL,CAPTAIN AMERICA
BLACK PANTHER/T'CHAL,VISION 
BLACK PANTHER/T'CHAL,THOR/DR. DONALD BLAK
BLACK PANTHER/T'CHAL,SCARLET WITCH/WANDA 
BLACK PANTHER/T'CHAL,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,VISION 
ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK
ANT-MAN/DR. HENRY J.,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,CAPTAIN AMERICA
SCARLET WITCH/WANDA ,VISION 
SCARLET WITCH/WANDA ,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,VISION 
VISION ,CAPTAIN AMERICA
WASP/JANET VAN DYNE ,HAWK
WASP/JANET VAN DYNE ,VISION 
WASP/JANET VAN DYNE ,CAPTAIN AMERICA
WASP/JANET VAN DYNE ,BLACK PANTHER/T'CHAL
WASP/JANET VAN DYNE ,THOR/DR. DONALD BLAK
WASP/JANET VAN DYNE ,SCARLET WITCH/WANDA 
WASP/JANET VAN DYNE ,ANT-MAN/DR. HENRY J.
WASP/JANET VAN DYNE ,BLACK WIDOW/NATASHA 
WASP/JANET VAN DYNE ,FALCON/SAM WILSON
FALCON/SAM WILSON,HAWK
FALCON/SAM WILSON,VISION 
FALCON/SAM WILSON,CAPTAIN AMERICA
FALCON/SAM WILSON,BLACK PANTHER/T'CHAL
FALCON/SAM WILSON,THOR/DR. DONALD BLAK
FALCON/SAM WILSON,SCARLET WITCH/WANDA 
FALCON/SAM WILSON,ANT-MAN/DR. HENRY J.
FALCON/SAM WILSON,BLACK WIDOW/NATASHA 
BLACK WIDOW/NATASHA ,HAWK
BLACK WIDOW/NATASHA ,VISION 
BLACK WIDOW/NATASHA ,CAPTAIN AMERICA
BLACK WIDOW/NATASHA ,BLACK PANTHER/T'CHAL
BLACK WIDOW/NATASHA ,THOR/DR. DONALD BLAK
BLACK WIDOW/NATASHA ,SCARLET WITCH/WANDA 
BLACK WIDOW/NATASHA ,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,HAWK
ANT-MAN/DR. HENRY J.,VISION 
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,BLACK PANTHER/T'CHAL
ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK
ANT-MAN/DR. HENRY J.,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,HAWK
SCARLET WITCH/WANDA ,VISION 
SCARLET WITCH/WANDA ,CAPTAIN AMERICA
SCARLET WITCH/WANDA ,BLACK PANTHER/T'CHAL
SCARLET WITCH/WANDA ,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,HAWK
THOR/DR. DONALD BLAK,VISION 
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,BLACK PANTHER/T'CHAL
BLACK PANTHER/T'CHAL,HAWK
BLACK PANTHER/T'CHAL,VISION 
BLACK PANTHER/T'CHAL,CAPTAIN AMERICA
CAPTAIN AMERICA,HAWK
CAPTAIN AMERICA,VISION 
VISION ,HAWK
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK
ANT-MAN/DR. HENRY J.,HAWK
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,HAWK
HAWK,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,"CARTER, PEGGY"
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,HAWK
THOR/DR. DONALD BLAK,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,"CARTER, PEGGY"
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,HAWK
HAWK,"CARTER, PEGGY"
HAWK,CAPTAIN AMERICA
CAPTAIN AMERICA,"CARTER, PEGGY"
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,ABOMINATION/EMIL BLO
CAPTAIN AMERICA,VISION 
VISION ,ABOMINATION/EMIL BLO
VISION ,SPIDER-MAN/PETER PAR
VISION ,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,SPIDER-MAN/PETER PAR
SCARLET WITCH/WANDA ,VISION 
SCARLET WITCH/WANDA ,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,VISION 
SPIDER-MAN/PETER PAR,SCARLET WITCH/WANDA 
SPIDER-MAN/PETER PAR,VISION 
VISION ,SCARLET WITCH/WANDA 
IRON MAN/TONY STARK ,SCARLET WITCH/WANDA 
IRON MAN/TONY STARK ,VISION 
IRON MAN/TONY STARK ,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,SCARLET WITCH/WANDA 
SPIDER-MAN/PETER PAR,VISION 
VISION ,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,CAPTAIN AMERICA
SCARLET WITCH/WANDA ,BLACK WIDOW/NATASHA 
SCARLET WITCH/WANDA ,HAWK
HAWK,CAPTAIN AMERICA
HAWK,BLACK WIDOW/NATASHA 
BLACK WIDOW/NATASHA ,CAPTAIN AMERICA
WONG,DR. STRANGE/STEPHEN 
SCARLET WITCH/WANDA ,IRON MAN/TONY STARK 
CAPTAIN AMERICA,IRON MAN/TONY STARK 
CAPTAIN AMERICA,ANT-MAN/DR. HENRY J.
CAPTAIN AMERICA,HAWK
CAPTAIN AMERICA,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,IRON MAN/TONY STARK 
SCARLET WITCH/WANDA ,ANT-MAN/DR. HENRY J.
SCARLET WITCH/WANDA ,HAWK
HAWK,IRON MAN/TONY STARK 
HAWK,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,IRON MAN/TONY STARK 
CAPTAIN AMERICA,RED SKULL/JOHANN SCH
DR. STRANGE/STEPHEN ,SPIDER-MAN/PETER PAR
IRON MAN/TONY STARK ,SCARLET WITCH/WANDA 
IRON MAN/TONY STARK ,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,IRON MAN/TONY STARK 
"FURY, COL. NICHOLAS ",SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,IRON MAN/TONY STARK 
"KILLMONGER, ERIC/N'J",BLACK PANTHER/T'CHAL
BLACK PANTHER/T'CHAL,"KILLMONGER, ERIC/N'J"
BLACK PANTHER/T'CHAL,"KILLMONGER, ERIC/N'J"
THOR/DR. DONALD BLAK,HELA [ASGARDIAN]
THOR/DR. DONALD BLAK,LOKI [ASGARDIAN]
LOKI [ASGARDIAN],HELA [ASGARDIAN]
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
CAPTAIN AMERICA,IRON MAN/TONY STARK 
CAPTAIN AMERICA,LOKI [ASGARDIAN]
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,HAWK
HAWK,IRON MAN/TONY STARK 
HAWK,LOKI [ASGARDIAN]
HAWK,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,IRON MAN/TONY STARK 
THOR/DR. DONALD BLAK,LOKI [ASGARDIAN]
LOKI [ASGARDIAN],IRON MAN/TONY STARK 
HEIMDALL [ASGARDIAN],ANT-MAN/DR. HENRY J.
HEIMDALL [ASGARDIAN],BLACK WIDOW/NATASHA 
HEIMDALL [ASGARDIAN],CAPTAIN AMERICA
HEIMDALL [ASGARDIAN],ODIN [ASGARDIAN]
HEIMDALL [ASGARDIAN],THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,ANT-MAN/DR. HENRY J.
THOR/DR. DONALD BLAK,BLACK WIDOW/NATASHA 
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,ODIN [ASGARDIAN]
ODIN [ASGARDIAN],ANT-MAN/DR. HENRY J.
ODIN [ASGARDIAN],BLACK WIDOW/NATASHA 
ODIN [ASGARDIAN],CAPTAIN AMERICA
CAPTAIN AMERICA,ANT-MAN/DR. HENRY J.
CAPTAIN AMERICA,BLACK WIDOW/NATASHA 
BLACK WIDOW/NATASHA ,ANT-MAN/DR. HENRY J.
BLACK WIDOW/NATASHA ,BLACK PANTHER/T'CHAL
BLACK WIDOW/NATASHA ,LOKI [ASGARDIAN]
LOKI [ASGARDIAN],BLACK PANTHER/T'CHAL
LOKI [ASGARDIAN],ANT-MAN II/SCOTT HAR
FALCON/SAM WILSON,CAPTAIN AMERICA
FALCON/SAM WILSON,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,CAPTAIN AMERICA
ANT-MAN/DR. HENRY J.,BLACK WIDOW/NATASHA 
ANT-MAN/DR. HENRY J.,ODIN [ASGARDIAN]
ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,BLACK WIDOW/NATASHA 
THOR/DR. DONALD BLAK,ODIN [ASGARDIAN]
ODIN [ASGARDIAN],CAPTAIN AMERICA
ODIN [ASGARDIAN],BLACK WIDOW/NATASHA 
BLACK WIDOW/NATASHA ,CAPTAIN AMERICA
LOKI [ASGARDIAN],ODIN [ASGARDIAN]
LOKI [ASGARDIAN],THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,ODIN [ASGARDIAN]
THOR/DR. DONALD BLAK,LOKI [ASGARDIAN]
THOR/DR. DONALD BLAK,ODIN [ASGARDIAN]
ODIN [ASGARDIAN],LOKI [ASGARDIAN]
"FURY, COL. NICHOLAS ",IRON MAN/TONY STARK 
"FURY, COL. NICHOLAS ","CARTER, SHARON"
"FURY, COL. NICHOLAS ",FALCON/SAM WILSON
"FURY, COL. NICHOLAS ",CAPTAIN AMERICA
CAPTAIN AMERICA,IRON MAN/TONY STARK 
CAPTAIN AMERICA,"CARTER, SHARON"
CAPTAIN AMERICA,FALCON/SAM WILSON
FALCON/SAM WILSON,IRON MAN/TONY STARK 
FALCON/SAM WILSON,"CARTER, SHARON"
"CARTER, SHARON",IRON MAN/TONY STARK 
FALCON/SAM WILSON,CAPTAIN AMERICA
CAPTAIN AMERICA,RED SKULL/JOHANN SCH
CAPTAIN AMERICA,"CARTER, SHARON"
"CARTER, SHARON",RED SKULL/JOHANN SCH
CAPTAIN AMERICA,RED SKULL/JOHANN SCH
CAPTAIN AMERICA,"CARTER, SHARON"
"CARTER, SHARON",RED SKULL/JOHANN SCH
FALCON/SAM WILSON,"CARTER, SHARON"
FALCON/SAM WILSON,CAPTAIN AMERICA
FALCON/SAM WILSON,RED SKULL/JOHANN SCH
RED SKULL/JOHANN SCH,"CARTER, SHARON"
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
CAPTAIN AMERICA,"CARTER, SHARON"
"FURY, COL. NICHOLAS ","CARTER, SHARON"
"FURY, COL. NICHOLAS ",CAPTAIN AMERICA
"FURY, COL. NICHOLAS ",FALCON/SAM WILSON
FALCON/SAM WILSON,"CARTER, SHARON"
FALCON/SAM WILSON,CAPTAIN AMERICA
CAPTAIN AMERICA,"CARTER, SHARON"
FALCON/SAM WILSON,CAPTAIN AMERICA
FALCON/SAM WILSON,CAPTAIN AMERICA
"CARTER, PEGGY",CAPTAIN AMERICA
RED SKULL/JOHANN SCH,"FURY, COL. NICHOLAS "
VISION ,SPIDER-MAN/PETER PAR
VISION ,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,SPIDER-MAN/PETER PAR
VISION ,ANT-MAN/DR. HENRY J.
VISION ,ANT-MAN II/SCOTT HAR
VISION ,THOR/DR. DONALD BLAK
VISION ,HAWK
HAWK,ANT-MAN/DR. HENRY J.
HAWK,ANT-MAN II/SCOTT HAR
HAWK,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,ANT-MAN/DR. HENRY J.
THOR/DR. DONALD BLAK,ANT-MAN II/SCOTT HAR
ANT-MAN II/SCOTT HAR,ANT-MAN/DR. HENRY J.
CAPTAIN AMERICA,VISION 
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,VISION 
SCARLET WITCH/WANDA ,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,VISION 
RED SKULL/JOHANN SCH,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,CAPTAIN AMERICA
SPIDER-MAN/PETER PAR,RED SKULL/JOHANN SCH
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
BLACK WIDOW/NATASHA ,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,RED SKULL/JOHANN SCH
SPIDER-MAN/PETER PAR,CAPTAIN AMERICA
CAPTAIN AMERICA,RED SKULL/JOHANN SCH
SPIDER-MAN/PETER PAR,CAPTAIN AMERICA
CAPTAIN AMERICA,SPIDER-MAN/PETER PAR
DR. STRANGE/STEPHEN ,WONG
WONG,DR. STRANGE/STEPHEN 
DR. STRANGE/STEPHEN ,WONG
DR. STRANGE/STEPHEN ,WONG
CAPTAIN AMERICA,HAWK
CAPTAIN AMERICA,"BANNER, BETTY ROSS T"
CAPTAIN AMERICA,IRON MAN/TONY STARK 
CAPTAIN AMERICA,THOR/DR. DONALD BLAK
CAPTAIN AMERICA,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,HAWK
WASP/JANET VAN DYNE ,"BANNER, BETTY ROSS T"
WASP/JANET VAN DYNE ,IRON MAN/TONY STARK 
WASP/JANET VAN DYNE ,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,HAWK
THOR/DR. DONALD BLAK,"BANNER, BETTY ROSS T"
THOR/DR. DONALD BLAK,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,HAWK
IRON MAN/TONY STARK ,"BANNER, BETTY ROSS T"
"BANNER, BETTY ROSS T",HAWK
ABOMINATION/EMIL BLO,"BANNER, BETTY ROSS T"
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,ANT-MAN/DR. HENRY J.
THOR/DR. DONALD BLAK,IRON MAN/TONY STARK 
THOR/DR. DONALD BLAK,BLACK WIDOW/NATASHA 
THOR/DR. DONALD BLAK,SCARLET WITCH/WANDA 
THOR/DR. DONALD BLAK,WASP/JANET VAN DYNE 
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
THOR/DR. DONALD BLAK,VISION 
VISION ,ANT-MAN/DR. HENRY J.
VISION ,IRON MAN/TONY STARK 
VISION ,BLACK WIDOW/NATASHA 
VISION ,SCARLET WITCH/WANDA 
VISION ,WASP/JANET VAN DYNE 
VISION ,CAPTAIN AMERICA
CAPTAIN AMERICA,ANT-MAN/DR. HENRY J.
CAPTAIN AMERICA,IRON MAN/TONY STARK 
CAPTAIN AMERICA,BLACK WIDOW/NATASHA 
CAPTAIN AMERICA,SCARLET WITCH/WANDA 
CAPTAIN AMERICA,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,ANT-MAN/DR. HENRY J.
WASP/JANET VAN DYNE ,IRON MAN/TONY STARK 
WASP/JANET VAN DYNE ,BLACK WIDOW/NATASHA 
WASP/JANET VAN DYNE ,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,ANT-MAN/DR. HENRY J.
SCARLET WITCH/WANDA ,IRON MAN/TONY STARK 
SCARLET WITCH/WANDA ,BLACK WIDOW/NATASHA 
BLACK WIDOW/NATASHA ,ANT-MAN/DR. HENRY J.
BLACK WIDOW/NATASHA ,IRON MAN/TONY STARK 
IRON MAN/TONY STARK ,ANT-MAN/DR. HENRY J.
BUCKY/BUCKY BARNES,CAPTAIN AMERICA
SPIDER-MAN/PETER PAR,BLACK WIDOW/NATASHA 
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
RED SKULL/JOHANN SCH,CAPTAIN AMERICA
SPIDER-MAN/PETER PAR,VULTURE/ADRIAN TOOME
"FURY, COL. NICHOLAS ",CAPTAIN AMERICA
THOR/DR. DONALD BLAK,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,WASP/JANET VAN DYNE 
SPIDER-MAN/PETER PAR,ANT-MAN/DR. HENRY J.
ANT-MAN/DR. HENRY J.,WASP/JANET VAN DYNE 
"FURY, COL. NICHOLAS ",IRON MAN/TONY STARK 
DR. STRANGE/STEPHEN ,SPIDER-MAN/PETER PAR
IRON MAN/TONY STARK ,"FURY, COL. NICHOLAS "
CAPTAIN AMERICA,"FURY, COL. NICHOLAS "
CAPTAIN AMERICA,BUCKY/BUCKY BARNES
BUCKY/BUCKY BARNES,"FURY, COL. NICHOLAS "
IRON MAN/TONY STARK ,GAMORA
IRON MAN/TONY STARK ,CAPTAIN MARVEL/CAPTA
IRON MAN/TONY STARK ,SCARLET WITCH/WANDA 
IRON MAN/TONY STARK ,CAPTAIN AMERICA
IRON MAN/TONY STARK ,THOR/DR. DONALD BLAK
IRON MAN/TONY STARK ,SPIDER-MAN/PETER PAR
IRON MAN/TONY STARK ,THANOS
IRON MAN/TONY STARK ,VISION 
VISION ,GAMORA
VISION ,CAPTAIN MARVEL/CAPTA
VISION ,SCARLET WITCH/WANDA 
VISION ,CAPTAIN AMERICA
VISION ,THOR/DR. DONALD BLAK
VISION ,SPIDER-MAN/PETER PAR
VISION ,THANOS
THANOS,GAMORA
THANOS,CAPTAIN MARVEL/CAPTA
THANOS,SCARLET WITCH/WANDA 
THANOS,CAPTAIN AMERICA
THANOS,THOR/DR. DONALD BLAK
THANOS,SPIDER-MAN/PETER PAR
SPIDER-MAN/PETER PAR,GAMORA
SPIDER-MAN/PETER PAR,CAPTAIN MARVEL/CAPTA
SPIDER-MAN/PETER PAR,SCARLET WITCH/WANDA 
SPIDER-MAN/PETER PAR,CAPTAIN AMERICA
SPIDER-MAN/PETER PAR,THOR/DR. DONALD BLAK
THOR/DR. DONALD BLAK,GAMORA
THOR/DR. DONALD BLAK,CAPTAIN MARVEL/CAPTA
THOR/DR. DONALD BLAK,SCARLET WITCH/WANDA 
THOR/DR. DONALD BLAK,CAPTAIN AMERICA
CAPTAIN AMERICA,GAMORA
CAPTAIN AMERICA,CAPTAIN MARVEL/CAPTA
CAPTAIN AMERICA,SCARLET WITCH/WANDA 
SCARLET WITCH/WANDA ,GAMORA
SCARLET WITCH/WANDA ,CAPTAIN MARVEL/CAPTA
CAPTAIN MARVEL/CAPTA,GAMORA
IRON MAN/TONY STARK ,THOR/DR. DONALD BLAK
IRON MAN/TONY STARK ,SPIDER-MAN/PETER PAR
IRON MAN/TONY STARK ,SCARLET WITCH/WANDA 
IRON MAN/TONY STARK ,CAPTAIN AMERICA
IRON MAN/TONY STARK ,VISION 
IRON MAN/TONY STARK ,HAWK
IRON MAN/TONY STARK ,WASP/JANET VAN DYNE 
WASP/JANET VAN DYNE ,THOR/DR. DONALD BLAK
